Depto ID;Departamento;Mcpio ID;Municipio;Zona ID;Puesto ID;Puesto;Comuna ID;Comuna;Comisión Nacional;Comisión Dptal;Comisión Municipal;Comisión Zonal;Comisión Auxiliar;Nombre Comisión;Mesa Inicial;Mesa Final;Total Mesas;lugar de escrutinios;direccion de escrutinios;
26;QUINDIO;1;ARMENIA;8;2;CENTRO ADMINISTRATIVO MUNICIPAL;;COMUNA 7CAFETERO;1;1016;2774;0;6669;AUXILIAR 14;1;38;38;;;
26;QUINDIO;1;ARMENIA;9;6;IE CASD SEDE PRINCIPAL;;COMUNA 8 LIBERTADORES;1;1016;2774;0;6669;AUXILIAR 14;1;5;5;;;
26;QUINDIO;1;ARMENIA;9;1;IE CRISTOBAL COLON;;COMUNA 8 LIBERTADORES;1;1016;2774;0;6670;AUXILIAR 15;1;19;19;;;
26;QUINDIO;1;ARMENIA;9;3;COLISEO DEL CAFE;;COMUNA 9 FUNDADORES;1;1016;2774;0;6670;AUXILIAR 15;1;25;25;;;
26;QUINDIO;1;ARMENIA;9;2;IE GRAN COLOMBIA;;COMUNA 8 LIBERTADORES;1;1016;2774;0;6671;AUXILIAR 16;1;13;13;;;
26;QUINDIO;1;ARMENIA;9;4;IE INEM JOSE CELESTINO MUTIS;;COMUNA 9 FUNDADORES;1;1016;2774;0;6671;AUXILIAR 16;1;20;20;;;
26;QUINDIO;1;ARMENIA;9;5;IE CASD SEDE SANTA EUFRACIA;;COMUNA 9 FUNDADORES;1;1016;2774;0;6672;AUXILIAR 17;1;29;29;;;
26;QUINDIO;1;ARMENIA;10;3;IE REPUBLICA DE FRANCIA;;COMUNA 10 QUIMBAYA;1;1016;2774;0;6672;AUXILIAR 17;1;15;15;;;
26;QUINDIO;1;ARMENIA;10;2;UNIVERSIDAD DEL QUINDIO;;COMUNA 10 QUIMBAYA;1;1016;2774;0;6673;AUXILIAR 18;1;54;54;;;
26;QUINDIO;1;ARMENIA;10;1;COLISEO SENA;;COMUNA 10 QUIMBAYA;1;1016;2774;0;6674;AUXILIAR 19;1;22;22;;;
26;QUINDIO;1;ARMENIA;10;4;ESC. DE ADM. Y MERCADOTECNIA EAM;;COMUNA 10 QUIMBAYA;1;1016;2774;0;6674;AUXILIAR 19;1;18;18;;;
26;QUINDIO;1;ARMENIA;10;5;FUNDACION QUINDIANA DE ATENCION INTEGRAL;;COMUNA 10 QUIMBAYA;1;1016;2774;0;6675;AUXILIAR 20;1;8;8;;;
26;QUINDIO;1;ARMENIA;10;6;SENA CENTRO AGROINDUSTRIAL;;COMUNA 10 QUIMBAYA;1;1016;2774;0;6675;AUXILIAR 20;1;6;6;;;
26;QUINDIO;1;ARMENIA;10;7;IE EUDORO GRANADA SD FUNDADORES;;COMUNA 10 QUIMBAYA;1;1016;2774;0;6675;AUXILIAR 20;1;3;3;;;
26;QUINDIO;1;ARMENIA;10;8;IE SANTA TERESA DE JESUS SD LA FLORIDA;;COMUNA 10 QUIMBAYA;1;1016;2774;0;6675;AUXILIAR 20;1;4;4;;;
26;QUINDIO;1;ARMENIA;90;1;ESTADIO CENTENARIO;;NACIONAL;1;1016;2774;0;6675;AUXILIAR 20;1;14;14;;;
26;QUINDIO;1;ARMENIA;98;1;CARCEL CENTRO PENITENCIARIO SA;;NACIONAL;1;1016;2774;0;6675;AUXILIAR 20;1;1;1;;;
26;QUINDIO;1;ARMENIA;98;2;CARCEL VILLA CRISTINA;;NACIONAL;1;1016;2774;0;6675;AUXILIAR 20;1;1;1;;;
26;QUINDIO;1;ARMENIA;99;27;EL CAIMO;;CORREGIMIENTO EL CAIMO;1;1016;2774;0;6675;AUXILIAR 20;1;7;7;;;
26;QUINDIO;1;ARMENIA;99;58;MURILLO;;NACIONAL;1;1016;2774;0;6675;AUXILIAR 20;1;4;4;;;
26;QUINDIO;1;ARMENIA;99;70;FUND. MANOS UNIDAS DE DIOS (PANTANILLO);;NACIONAL;1;1016;2774;0;6675;AUXILIAR 20;1;1;1;;;
26;QUINDIO;10;CALARCA;1;2;COLEGIO LEON DE GREIFF;;NACIONAL;1;1016;2776;0;6676;AUXILIAR 1;1;13;13;;;
26;QUINDIO;10;CALARCA;2;1;COLEGIO ROBLEDO;;NACIONAL;1;1016;2776;0;6676;AUXILIAR 1;1;31;31;;;
26;QUINDIO;10;CALARCA;99;52;LA BELLA;;NACIONAL;1;1016;2776;0;6676;AUXILIAR 1;1;3;3;;;
26;QUINDIO;10;CALARCA;1;3;COL. ROMAN MARIA VALENCIA;;NACIONAL;1;1016;2776;0;6677;AUXILIAR 2;1;20;20;;;
26;QUINDIO;10;CALARCA;1;4;COLEGIO ANTONIO NARIÑO;;NACIONAL;1;1016;2776;0;6677;AUXILIAR 2;1;26;26;;;
26;QUINDIO;10;CALARCA;99;75;QUEBRADANEGRA;;NACIONAL;1;1016;2776;0;6677;AUXILIAR 2;1;2;2;;;
26;QUINDIO;10;CALARCA;1;5;CIUDADELA EDU SECTOR LAURELES;;NACIONAL;1;1016;2776;0;6678;AUXILIAR 3;1;6;6;;;
26;QUINDIO;10;CALARCA;2;3;CONCENTRACION JHON F. KENNEDY;;NACIONAL;1;1016;2776;0;6678;AUXILIAR 3;1;22;22;;;
26;QUINDIO;10;CALARCA;98;1;CARCEL;;NACIONAL;1;1016;2776;0;6678;AUXILIAR 3;1;1;1;;;
26;QUINDIO;10;CALARCA;99;10;BARCELONA;;CORREGIMIENTO BARCELONA;1;1016;2776;0;6678;AUXILIAR 3;1;18;18;;;
26;QUINDIO;10;CALARCA;99;50;LA ALBANIA;;NACIONAL;1;1016;2776;0;6678;AUXILIAR 3;1;1;1;;;
26;QUINDIO;10;CALARCA;1;1;INST.EDUC.SEGUNDO HENAO;;NACIONAL;1;1016;2776;0;6679;AUXILIAR 4;1;19;19;;;
26;QUINDIO;10;CALARCA;2;2;ESCUELA SANTANDER;;NACIONAL;1;1016;2776;0;6679;AUXILIAR 4;1;17;17;;;
26;QUINDIO;10;CALARCA;2;4;IE SAN RAFAEL SD LA PRIMAVERA;;NACIONAL;1;1016;2776;0;6679;AUXILIAR 4;1;3;3;;;
26;QUINDIO;10;CALARCA;90;1;PUESTO CENSO (VIVE DIGITAL);;NACIONAL;1;1016;2776;0;6679;AUXILIAR 4;1;5;5;;;
26;QUINDIO;10;CALARCA;99;55;LA VIRGINIA;;CORREGIMIENTO LA VIRGINIA;1;1016;2776;0;6679;AUXILIAR 4;1;4;4;;;
26;QUINDIO;20;CIRCASIA;1;1;I.E.SAN JOSE;;NACIONAL;1;1016;2777;0;6680;AUXILIAR 1;1;20;20;;;
26;QUINDIO;20;CIRCASIA;1;2;I.E.FRANCISCO LONDOÑO;;NACIONAL;1;1016;2777;0;6680;AUXILIAR 1;1;15;15;;;
26;QUINDIO;20;CIRCASIA;99;30;HOJAS ANCHAS;;NACIONAL;1;1016;2777;0;6680;AUXILIAR 1;1;2;2;;;
26;QUINDIO;20;CIRCASIA;99;50;LA CONCHA;;NACIONAL;1;1016;2777;0;6680;AUXILIAR 1;1;1;1;;;
26;QUINDIO;20;CIRCASIA;99;53;LA POLA;;NACIONAL;1;1016;2777;0;6680;AUXILIAR 1;1;1;1;;;
26;QUINDIO;20;CIRCASIA;2;1;I.E.EDUCATIVA IMET;;NACIONAL;1;1016;2777;0;6681;AUXILIAR 2;1;18;18;;;
26;QUINDIO;20;CIRCASIA;2;2;I E  LIBRE;;NACIONAL;1;1016;2777;0;6681;AUXILIAR 2;1;19;19;;;
26;QUINDIO;20;CIRCASIA;99;54;LA SIRIA;;NACIONAL;1;1016;2777;0;6681;AUXILIAR 2;1;1;1;;;
26;QUINDIO;20;CIRCASIA;99;72;PIAMONTE;;NACIONAL;1;1016;2777;0;6681;AUXILIAR 2;1;1;1;;;
26;QUINDIO;20;CIRCASIA;99;80;SANTA RITA;;NACIONAL;1;1016;2777;0;6681;AUXILIAR 2;1;1;1;;;
26;QUINDIO;50;LA TEBAIDA;1;1;CTRO EDUC. INSTITUTO TEBAIDA;;NACIONAL;1;1016;2781;0;6682;AUXILIAR 1;1;26;26;;;
26;QUINDIO;50;LA TEBAIDA;1;2;INS. EDUC. GABRIELA MISTRAL;;NACIONAL;1;1016;2781;0;6682;AUXILIAR 1;1;17;17;;;
26;QUINDIO;50;LA TEBAIDA;1;3;INS. EDUC. NUEVO HORIZONTE;;NACIONAL;1;1016;2781;0;6682;AUXILIAR 1;1;4;4;;;
26;QUINDIO;50;LA TEBAIDA;2;1;IE PEDACITO DE CIELO;;NACIONAL;1;1016;2781;0;6683;AUXILIAR 2;1;26;26;;;
26;QUINDIO;50;LA TEBAIDA;2;2;INSTITUTO EDUC. ANTONIO NARIÑO;;NACIONAL;1;1016;2781;0;6683;AUXILIAR 2;1;18;18;;;
26;QUINDIO;50;LA TEBAIDA;99;28;LA HERRADURA  (LA SILVIA);;NACIONAL;1;1016;2781;0;6683;AUXILIAR 2;1;3;3;;;
26;QUINDIO;60;MONTENEGRO;1;1;ESC. RAFAEL URIBE;;NACIONAL;1;1016;2782;0;6684;AUXILIAR 1;1;14;14;;;
26;QUINDIO;60;MONTENEGRO;1;3;ESC FRANCISCO JOSE DE CALDAS;;NACIONAL;1;1016;2782;0;6684;AUXILIAR 1;1;13;13;;;
26;QUINDIO;60;MONTENEGRO;1;4;INSTITUCION EDUCATIVA JESUS MARIA OBANDO;;NACIONAL;1;1016;2782;0;6684;AUXILIAR 1;1;10;10;;;
26;QUINDIO;60;MONTENEGRO;1;2;COLEGIO INSTITUTO MONTENEGRO;;NACIONAL;1;1016;2782;0;6685;AUXILIAR 2;1;25;25;;;
26;QUINDIO;60;MONTENEGRO;99;28;ESCUELA EL CASTILLO;;NACIONAL;1;1016;2782;0;6685;AUXILIAR 2;1;1;1;;;
26;QUINDIO;60;MONTENEGRO;99;34;PUEBLO TAPAO;;NACIONAL;1;1016;2782;0;6685;AUXILIAR 2;1;6;6;;;
26;QUINDIO;60;MONTENEGRO;2;1;COL. SANTAMARIA GORETTI;;NACIONAL;1;1016;2782;0;6686;AUXILIAR 3;1;12;12;;;
26;QUINDIO;60;MONTENEGRO;2;2;ESC. LOS FUNDADORES;;NACIONAL;1;1016;2782;0;6686;AUXILIAR 3;1;12;12;;;
26;QUINDIO;60;MONTENEGRO;2;3;ESCUELA GENERAL SANTANDER;;NACIONAL;1;1016;2782;0;6686;AUXILIAR 3;1;10;10;;;
26;QUINDIO;60;MONTENEGRO;2;4;COLEGIO JESUS MAESTRO;;NACIONAL;1;1016;2782;0;6686;AUXILIAR 3;1;7;7;;;
26;QUINDIO;80;QUIMBAYA;1;1;INST. EDU.  POLICARPA SALAVARRIETA;;NACIONAL;1;1016;2784;0;6687;AUXILIAR 1;1;16;16;;;
26;QUINDIO;80;QUIMBAYA;1;2;I.E. DE MERCADOTECNIA MARIA INMACULADA;;NACIONAL;1;1016;2784;0;6687;AUXILIAR 1;1;15;15;;;
26;QUINDIO;80;QUIMBAYA;1;3;INSTITUCION EDUCATIVA SADEQUI;;NACIONAL;1;1016;2784;0;6687;AUXILIAR 1;1;7;7;;;
26;QUINDIO;80;QUIMBAYA;1;4;INSTITUCION EDUCATIVA  ESPIRITU SANTO;;NACIONAL;1;1016;2784;0;6687;AUXILIAR 1;1;8;8;;;
26;QUINDIO;80;QUIMBAYA;1;5;INSTITUCION EDUCATIVA ANTONIA SANTOS;;NACIONAL;1;1016;2784;0;6688;AUXILIAR 2;1;6;6;;;
26;QUINDIO;80;QUIMBAYA;2;1;INSTITUCION EDUCATIVA ANTONIO RICAURTE;;NACIONAL;1;1016;2784;0;6688;AUXILIAR 2;1;7;7;;;
26;QUINDIO;80;QUIMBAYA;2;2;INSTITUCION EDUCATIVA SIMON BOLIVAR;;NACIONAL;1;1016;2784;0;6688;AUXILIAR 2;1;14;14;;;
26;QUINDIO;80;QUIMBAYA;2;3;I.E. SAGRADO CORAZON DE JESUS;;NACIONAL;1;1016;2784;0;6688;AUXILIAR 2;1;3;3;;;
26;QUINDIO;80;QUIMBAYA;90;1;INSTITUCION EDUCATIVA INSTITUTO QUIMBAYA;;NACIONAL;1;1016;2784;0;6688;AUXILIAR 2;1;7;7;;;
26;QUINDIO;80;QUIMBAYA;99;29;EL JAZMIN;;NACIONAL;1;1016;2784;0;6688;AUXILIAR 2;1;1;1;;;
26;QUINDIO;80;QUIMBAYA;99;30;INSTITUCION EDUCATIVA RURAL EL LAUREL;;NACIONAL;1;1016;2784;0;6688;AUXILIAR 2;1;2;2;;;
26;QUINDIO;80;QUIMBAYA;99;32;INSTITUCION EDUCATIVA  NARANJAL;;NACIONAL;1;1016;2784;0;6688;AUXILIAR 2;1;2;2;;;
26;QUINDIO;80;QUIMBAYA;99;53;LA MESA BAJA;;NACIONAL;1;1016;2784;0;6688;AUXILIAR 2;1;1;1;;;
26;QUINDIO;80;QUIMBAYA;99;72;IE RAMON MESSA LONDOÑO;;NACIONAL;1;1016;2784;0;6688;AUXILIAR 2;1;1;1;;;
26;QUINDIO;80;QUIMBAYA;99;73;PUERTO ALEJANDRIA;;NACIONAL;1;1016;2784;0;6688;AUXILIAR 2;1;1;1;;;
27;SANTANDER;1;BUCARAMANGA;1;1;IE MAIPORÉ SEDE B;;COMUNA 1 NORTE;1;1017;2786;0;6689;AUXILIAR 1;1;28;28;;;
27;SANTANDER;1;BUCARAMANGA;1;6;CENTRO VIDA KENNEDY;;COMUNA 1 NORTE;1;1017;2786;0;6689;AUXILIAR 1;1;17;17;;;
27;SANTANDER;1;BUCARAMANGA;1;2;IE TEC RAFAEL GARCIA HERREROS;;COMUNA 1 NORTE;1;1017;2786;0;6690;AUXILIAR 2;1;31;31;;;
27;SANTANDER;1;BUCARAMANGA;1;7;I.E. SANTO ANGEL;;COMUNA 1 NORTE;1;1017;2786;0;6690;AUXILIAR 2;1;8;8;;;
27;SANTANDER;1;BUCARAMANGA;2;4;IE RURAL BOSCONIA;;COMUNA 2 NORORIENTAL;1;1017;2786;0;6690;AUXILIAR 2;1;2;2;;;
27;SANTANDER;1;BUCARAMANGA;1;3;IE CAFÉ MADRID;;COMUNA 1 NORTE;1;1017;2786;0;6691;AUXILIAR 3;1;33;33;;;
27;SANTANDER;1;BUCARAMANGA;2;3;IE DÁMASO ZAPATA SEDE C;;COMUNA 2 NORORIENTAL;1;1017;2786;0;6691;AUXILIAR 3;1;9;9;;;
27;SANTANDER;1;BUCARAMANGA;2;1;INST DE PROM SOC DEL NORTE SEDE A;;COMUNA 2 NORORIENTAL;1;1017;2786;0;6692;AUXILIAR 4;1;30;30;;;
27;SANTANDER;1;BUCARAMANGA;2;5;I.E. LA JUVENTUD SEDE A;;COMUNA 2 NORORIENTAL;1;1017;2786;0;6692;AUXILIAR 4;1;12;12;;;
27;SANTANDER;1;BUCARAMANGA;1;4;COLEGIO FE Y ALEGRIA LOS COLORADOS;;COMUNA 1 NORTE;1;1017;2786;0;6693;AUXILIAR 5;1;29;29;;;
27;SANTANDER;1;BUCARAMANGA;1;5;SALON COMUNAL  EL PABLON;;COMUNA 1 NORTE;1;1017;2786;0;6693;AUXILIAR 5;1;3;3;;;
27;SANTANDER;1;BUCARAMANGA;4;5;I.E. CLUB UNION SEDE A;;COMUNA 3 SAN FRANCISCO;1;1017;2786;0;6693;AUXILIAR 5;1;6;6;;;
27;SANTANDER;1;BUCARAMANGA;2;2;ORDEN DE LOS CLÉRIGOS REG SOMASCOS;;COMUNA 2 NORORIENTAL;1;1017;2786;0;6694;AUXILIAR 6;1;27;27;;;
27;SANTANDER;1;BUCARAMANGA;99;3;EL PABLON;;CORREGIMIENTO 1;1;1017;2786;0;6694;AUXILIAR 6;1;4;4;;;
27;SANTANDER;1;BUCARAMANGA;99;5;IE RURAL VIJAGUAL;;CORREGIMIENTO 1;1;1017;2786;0;6694;AUXILIAR 6;1;7;7;;;
27;SANTANDER;1;BUCARAMANGA;99;7;LA CAPILLA;;CORREGIMIENTO 2;1;1017;2786;0;6694;AUXILIAR 6;1;4;4;;;
27;SANTANDER;1;BUCARAMANGA;99;10;MONSERRATE;;CORREGIMIENTO 2;1;1017;2786;0;6694;AUXILIAR 6;1;2;2;;;
27;SANTANDER;1;BUCARAMANGA;3;1;IE TEC DAMASO ZAPATA SEDE A;;COMUNA 3 SAN FRANCISCO;1;1017;2786;0;6695;AUXILIAR 7;1;48;48;;;
27;SANTANDER;1;BUCARAMANGA;3;2;COL FRANCISCANO DEL VIRREY SOL;;COMUNA 3 SAN FRANCISCO;1;1017;2786;0;6696;AUXILIAR 8;1;40;40;;;
27;SANTANDER;1;BUCARAMANGA;3;3;COL SANTANDER SEDE A;;COMUNA 3 SAN FRANCISCO;1;1017;2786;0;6697;AUXILIAR 9;1;45;45;;;
27;SANTANDER;1;BUCARAMANGA;3;4;SENA - CSET - COLISEO;;COMUNA 3 SAN FRANCISCO;1;1017;2786;0;6698;AUXILIAR 10;1;16;16;;;
27;SANTANDER;1;BUCARAMANGA;4;1;COL AMERICANO;;COMUNA 3 SAN FRANCISCO;1;1017;2786;0;6698;AUXILIAR 10;1;19;19;;;
27;SANTANDER;1;BUCARAMANGA;4;4;COL SANTANDER SEDE C;;COMUNA 3 SAN FRANCISCO;1;1017;2786;0;6698;AUXILIAR 10;1;7;7;;;
27;SANTANDER;1;BUCARAMANGA;4;3;IE CENTRO PILOTO SIMON BOLIVAR;;COMUNA 3 SAN FRANCISCO;1;1017;2786;0;6699;AUXILIAR 11;1;23;23;;;
27;SANTANDER;1;BUCARAMANGA;19;2;I.E. LUIS CARLOS GALAN SARMIENTO;;COMUNA 17 MUTIS;1;1017;2786;0;6699;AUXILIAR 11;1;13;13;;;
27;SANTANDER;1;BUCARAMANGA;19;3;I.E. NUESTRA SEÑORA DEL PILAR SEDE C;;COMUNA 17 MUTIS;1;1017;2786;0;6699;AUXILIAR 11;1;8;8;;;
27;SANTANDER;1;BUCARAMANGA;4;2;IE COMUNEROS;;COMUNA 3 SAN FRANCISCO;1;1017;2786;0;6700;AUXILIAR 12;1;26;26;;;
27;SANTANDER;1;BUCARAMANGA;5;2;I. INTEGRADO JORGE ELIECER GAITAN SEDE A;;COMUNA 4 OCCIDENTAL;1;1017;2786;0;6700;AUXILIAR 12;1;15;15;;;
27;SANTANDER;1;BUCARAMANGA;5;3;COL FRANCISCO DE PAULA S/DER SEDE A;;COMUNA 4 OCCIDENTAL;1;1017;2786;0;6700;AUXILIAR 12;1;10;10;;;
27;SANTANDER;1;BUCARAMANGA;5;1;INST TEC SALESIANO ELOY VALENZ;;COMUNA 4 OCCIDENTAL;1;1017;2786;0;6701;AUXILIAR 13;1;44;44;;;
27;SANTANDER;1;BUCARAMANGA;6;5;HOSPITAL PSIQUIATRICO SAN CAMILO;;COMUNA 5 GARCIA ROVIRA;1;1017;2786;0;6701;AUXILIAR 13;1;1;1;;;
27;SANTANDER;1;BUCARAMANGA;5;4;COL FRANCISCO DE PAULA S/DER SEDE B;;COMUNA 4 OCCIDENTAL;1;1017;2786;0;6702;AUXILIAR 14;1;8;8;;;
27;SANTANDER;1;BUCARAMANGA;6;2;COL COOPERATIVO DE BUCARAMANGA;;COMUNA 5 GARCIA ROVIRA;1;1017;2786;0;6702;AUXILIAR 14;1;33;33;;;
27;SANTANDER;1;BUCARAMANGA;5;5;CENTRAL DE ABASTOS;;COMUNA 4 OCCIDENTAL;1;1017;2786;0;6703;AUXILIAR 15;1;11;11;;;
27;SANTANDER;1;BUCARAMANGA;6;3;IE CAMACHO CARREÑO;;COMUNA 5 GARCIA ROVIRA;1;1017;2786;0;6703;AUXILIAR 15;1;22;22;;;
27;SANTANDER;1;BUCARAMANGA;6;4;IE CAMPO HERMOSO;;COMUNA 5 GARCIA ROVIRA;1;1017;2786;0;6703;AUXILIAR 15;1;10;10;;;
27;SANTANDER;1;BUCARAMANGA;6;1;IE ANDRES PAEZ DE SOTOMAYOR;;COMUNA 5 GARCIA ROVIRA;1;1017;2786;0;6704;AUXILIAR 16;1;20;20;;;
27;SANTANDER;1;BUCARAMANGA;7;1;IE JORGE ARDILA DUARTE SEDE A;;COMUNA 6 LA CONCORDIA;1;1017;2786;0;6704;AUXILIAR 16;1;22;22;;;
27;SANTANDER;1;BUCARAMANGA;98;1;INST NAL PENITEN Y CARCELARIO HOMBRES;;NACIONAL;1;1017;2786;0;6704;AUXILIAR 16;1;1;1;;;
27;SANTANDER;1;BUCARAMANGA;98;2;INST NAL PENITEN Y CARCELARIO MUJERES;;NACIONAL;1;1017;2786;0;6704;AUXILIAR 16;1;1;1;;;
27;SANTANDER;1;BUCARAMANGA;7;2;INST SAN JOSÉ DE LA SALLE;;COMUNA 6 LA CONCORDIA;1;1017;2786;0;6705;AUXILIAR 17;1;21;21;;;
27;SANTANDER;1;BUCARAMANGA;7;3;COL TEC EMPRESARIAL JOSE MARIA;;COMUNA 6 LA CONCORDIA;1;1017;2786;0;6705;AUXILIAR 17;1;16;16;;;
27;SANTANDER;1;BUCARAMANGA;7;4;COL AURELIO MARTINEZ MUTIS SEDE B;;COMUNA 6 LA CONCORDIA;1;1017;2786;0;6705;AUXILIAR 17;1;11;11;;;
27;SANTANDER;1;BUCARAMANGA;7;5;GIMNASIO SUPERIOR EMPRESARIAL;;COMUNA 6 LA CONCORDIA;1;1017;2786;0;6706;AUXILIAR 18;1;18;18;;;
27;SANTANDER;1;BUCARAMANGA;7;6;IE SANTA MARIA GORETTI SEDE C;;COMUNA 6 LA CONCORDIA;1;1017;2786;0;6706;AUXILIAR 18;1;2;2;;;
27;SANTANDER;1;BUCARAMANGA;9;1;IE NUESTRA SEÑORA DEL PILAR SEDE B;;COMUNA 8 SUR OCCIDENTE;1;1017;2786;0;6706;AUXILIAR 18;1;16;16;;;
27;SANTANDER;1;BUCARAMANGA;9;3;IE INEM CUSTODIO GARCIA ROV SEDE H;;COMUNA 8 SUR OCCIDENTE;1;1017;2786;0;6706;AUXILIAR 18;1;12;12;;;
27;SANTANDER;1;BUCARAMANGA;8;1;COL AURELIO MARTINEZ MUTIS SEDE A;;COMUNA 7 LA CIUDADELA;1;1017;2786;0;6707;AUXILIAR 19;1;19;19;;;
27;SANTANDER;1;BUCARAMANGA;8;2;IE NUESTRA SEÑORA DEL PILAR SEDE A;;COMUNA 7 LA CIUDADELA;1;1017;2786;0;6707;AUXILIAR 19;1;31;31;;;
27;SANTANDER;1;BUCARAMANGA;8;3;UNIDADES TECNOLOGICAS DE SANT;;COMUNA 7 LA CIUDADELA;1;1017;2786;0;6708;AUXILIAR 20;1;38;38;;;
27;SANTANDER;1;BUCARAMANGA;9;2;IE NUESTRA SEÑORA DEL PILAR SEDE E;;COMUNA 8 SUR OCCIDENTE;1;1017;2786;0;6708;AUXILIAR 20;1;12;12;;;
27;SANTANDER;1;BUCARAMANGA;10;1;IE LA LIBERTAD;;COMUNA 9 LA PEDREGOZA;1;1017;2786;0;6709;AUXILIAR 21;1;21;21;;;
27;SANTANDER;1;BUCARAMANGA;10;2;IE INEM CUSTODIO GARCIA ROVIRA SEDE G;;COMUNA 9 LA PEDREGOZA;1;1017;2786;0;6709;AUXILIAR 21;1;9;9;;;
27;SANTANDER;1;BUCARAMANGA;10;3;COL. INTEGRADO JORGE ISAAC;;COMUNA 9 LA PEDREGOZA;1;1017;2786;0;6709;AUXILIAR 21;1;7;7;;;
27;SANTANDER;1;BUCARAMANGA;11;3;JARDIN INFANTIL CASITA DE CHOC;;COMUNA 10 PROVENZA;1;1017;2786;0;6709;AUXILIAR 21;1;7;7;;;
27;SANTANDER;1;BUCARAMANGA;11;1;IE PROVENZA;;COMUNA 10 PROVENZA;1;1017;2786;0;6710;AUXILIAR 22;1;23;23;;;
27;SANTANDER;1;BUCARAMANGA;11;2;IE INEM CUSTODIO GARCIA ROV SEDE E;;COMUNA 10 PROVENZA;1;1017;2786;0;6710;AUXILIAR 22;1;27;27;;;
27;SANTANDER;1;BUCARAMANGA;11;4;IE INEM CUSTODIO GARCIA ROV SEDE A;;COMUNA 10 PROVENZA;1;1017;2786;0;6711;AUXILIAR 23;1;61;61;;;
27;SANTANDER;1;BUCARAMANGA;12;1;COL ADVENTISTA LIBERTAD;;COMUNA 11 SUR;1;1017;2786;0;6712;AUXILIAR 24;1;43;43;;;
27;SANTANDER;1;BUCARAMANGA;12;2;IE MEDALLA MILAGROSA;;COMUNA 11 SUR;1;1017;2786;0;6712;AUXILIAR 24;1;12;12;;;
27;SANTANDER;1;BUCARAMANGA;12;3;IE INEM SEDE D;;COMUNA 11 SUR;1;1017;2786;0;6712;AUXILIAR 24;1;2;2;;;
27;SANTANDER;1;BUCARAMANGA;13;1;COL DE LAS AMERICAS;;COMUNA 12 CABECERA DEL LLANO;1;1017;2786;0;6713;AUXILIAR 25;1;18;18;;;
27;SANTANDER;1;BUCARAMANGA;13;2;COL SAN PEDRITO;;COMUNA 12 CABECERA DEL LLANO;1;1017;2786;0;6713;AUXILIAR 25;1;18;18;;;
27;SANTANDER;1;BUCARAMANGA;13;5;EFORSALUD;;COMUNA 12 CABECERA DEL LLANO;1;1017;2786;0;6713;AUXILIAR 25;1;11;11;;;
27;SANTANDER;1;BUCARAMANGA;13;3;UNIVERSIDAD AUTONOMA DE BUCARAMANGA;;COMUNA 12 CABECERA DEL LLANO;1;1017;2786;0;6714;AUXILIAR 26;1;15;15;;;
27;SANTANDER;1;BUCARAMANGA;13;4;COL SAN PEDRO CLAVER;;COMUNA 12 CABECERA DEL LLANO;1;1017;2786;0;6714;AUXILIAR 26;1;35;35;;;
27;SANTANDER;1;BUCARAMANGA;13;6;COLEGIO LA PRESENTACION;;COMUNA 12 CABECERA DEL LLANO;1;1017;2786;0;6715;AUXILIAR 27;1;21;21;;;
27;SANTANDER;1;BUCARAMANGA;13;7;CEN DE SERVICIOS UNIVERSITARIOS CSU UNAB;;COMUNA 12 CABECERA DEL LLANO;1;1017;2786;0;6715;AUXILIAR 27;1;15;15;;;
27;SANTANDER;1;BUCARAMANGA;15;3;IE BICENTENARIO SEDE B;;COMUNA 13 ORIENTAL;1;1017;2786;0;6715;AUXILIAR 27;1;7;7;;;
27;SANTANDER;1;BUCARAMANGA;14;1;ESC NORMAL SUPERIOR SEDE A;;COMUNA 13 ORIENTAL;1;1017;2786;0;6716;AUXILIAR 28;1;49;49;;;
27;SANTANDER;1;BUCARAMANGA;14;2;ESC NORMAL SUPERIOR SEDE C;;COMUNA 13 ORIENTAL;1;1017;2786;0;6717;AUXILIAR 29;1;15;15;;;
27;SANTANDER;1;BUCARAMANGA;14;3;COL PSICOPEDAG CARL ROGERS;;COMUNA 13 ORIENTAL;1;1017;2786;0;6717;AUXILIAR 29;1;17;17;;;
27;SANTANDER;1;BUCARAMANGA;17;3;COL NUESTRA SEÑORA DE FATIMA;;COMUNA 15 CENTRO;1;1017;2786;0;6717;AUXILIAR 29;1;13;13;;;
27;SANTANDER;1;BUCARAMANGA;15;1;UNIVERSIDAD COOP DE COLOMBIA;;COMUNA 13 ORIENTAL;1;1017;2786;0;6718;AUXILIAR 30;1;40;40;;;
27;SANTANDER;1;BUCARAMANGA;14;4;COOP ESPECIALIZ DE EDUC DE COMFENALCO;;COMUNA 13 ORIENTAL;1;1017;2786;0;6719;AUXILIAR 31;1;24;24;;;
27;SANTANDER;1;BUCARAMANGA;15;2;I.E. LAS AMERICAS;;COMUNA 13 ORIENTAL;1;1017;2786;0;6719;AUXILIAR 31;1;29;29;;;
27;SANTANDER;1;BUCARAMANGA;16;1;I.E. ORIENTE MIRAFLORES SEDE A;;COMUNA 14 MORRORICO;1;1017;2786;0;6720;AUXILIAR 32;1;24;24;;;
27;SANTANDER;1;BUCARAMANGA;16;2;I.E. ORIENTE MIRAFLORES SEDE C;;COMUNA 14 MORRORICO;1;1017;2786;0;6720;AUXILIAR 32;1;7;7;;;
